??,?,?,?,?,?,?
7/31/2018 10:35,6.72 ,6.72 ,6.70 ,6.71 ,29726,19958020
7/31/2018 10:40,6.71 ,6.72 ,6.70 ,6.71 ,19126,12835817
7/31/2018 10:45,6.71 ,6.73 ,6.70 ,6.73 ,36824,24727324
7/31/2018 10:50,6.73 ,6.73 ,6.71 ,6.73 ,17717,11906459
7/31/2018 10:55,6.73 ,6.75 ,6.72 ,6.75 ,40867,27529976
7/31/2018 11:00,6.74 ,6.75 ,6.73 ,6.74 ,23573,15903438
7/31/2018 11:05,6.73 ,6.76 ,6.73 ,6.75 ,30863,20828644
7/31/2018 11:10,6.75 ,6.76 ,6.74 ,6.74 ,16169,10918012
7/31/2018 11:15,6.75 ,6.76 ,6.74 ,6.75 ,12827,8656459
7/31/2018 11:20,6.75 ,6.75 ,6.73 ,6.74 ,20071,13534798
7/31/2018 11:25,6.74 ,6.74 ,6.73 ,6.74 ,7762,5228688
7/31/2018 11:30,6.73 ,6.75 ,6.73 ,6.75 ,13051,8804253
7/31/2018 13:05,6.75 ,6.75 ,6.73 ,6.74 ,11463,7730793
7/31/2018 13:10,6.75 ,6.77 ,6.74 ,6.76 ,39091,26410336
7/31/2018 13:15,6.77 ,6.77 ,6.76 ,6.77 ,12111,8197275
7/31/2018 13:20,6.76 ,6.77 ,6.76 ,6.76 ,6220,4207774
7/31/2018 13:25,6.76 ,6.77 ,6.76 ,6.76 ,9452,6393595
7/31/2018 13:30,6.76 ,6.76 ,6.75 ,6.76 ,7187,4854964
7/31/2018 13:35,6.75 ,6.77 ,6.75 ,6.77 ,14866,10050865
7/31/2018 13:40,6.77 ,6.78 ,6.76 ,6.78 ,20634,13969123
7/31/2018 13:45,6.77 ,6.83 ,6.77 ,6.82 ,86852,59052652
7/31/2018 13:50,6.83 ,6.83 ,6.79 ,6.79 ,20704,14102768
7/31/2018 13:55,6.79 ,6.80 ,6.78 ,6.79 ,12086,8208688
7/31/2018 14:00,6.78 ,6.79 ,6.78 ,6.79 ,12644,8575232
7/31/2018 14:05,6.78 ,6.79 ,6.78 ,6.78 ,8593,5828992
7/31/2018 14:10,6.79 ,6.79 ,6.77 ,6.77 ,5772,3912464
7/31/2018 14:15,6.77 ,6.78 ,6.75 ,6.76 ,21455,14512016
7/31/2018 14:20,6.76 ,6.77 ,6.76 ,6.76 ,6046,4088816
7/31/2018 14:25,6.77 ,6.77 ,6.76 ,6.77 ,9834,6651040
7/31/2018 14:30,6.77 ,6.77 ,6.75 ,6.76 ,14072,9518592
7/31/2018 14:35,6.77 ,6.77 ,6.74 ,6.75 ,11568,7811552
7/31/2018 14:40,6.75 ,6.76 ,6.74 ,6.76 ,14797,9993280
7/31/2018 14:45,6.75 ,6.77 ,6.75 ,6.77 ,14027,9479040
7/31/2018 14:50,6.77 ,6.77 ,6.75 ,6.76 ,13934,9421904
7/31/2018 14:55,6.75 ,6.76 ,6.75 ,6.75 ,11548,7800640
7/31/2018 15:00,6.75 ,6.77 ,6.75 ,6.76 ,58119,39302320
8/1/2018 9:35,6.70 ,6.75 ,6.69 ,6.73 ,89139,59826820
8/1/2018 9:40,6.73 ,6.74 ,6.66 ,6.66 ,66335,44439284
8/1/2018 9:45,6.66 ,6.72 ,6.66 ,6.71 ,49678,33235572
8/1/2018 9:50,6.71 ,6.72 ,6.69 ,6.70 ,21992,14747724
8/1/2018 9:55,6.70 ,6.74 ,6.70 ,6.74 ,15372,10341880
8/1/2018 10:00,6.74 ,6.77 ,6.73 ,6.76 ,25988,17556434
8/1/2018 10:05,6.77 ,6.77 ,6.74 ,6.74 ,21536,14542004
8/1/2018 10:10,6.74 ,6.75 ,6.72 ,6.72 ,13932,9380956
8/1/2018 10:15,6.72 ,6.73 ,6.70 ,6.70 ,10429,6999481
8/1/2018 10:20,6.71 ,6.72 ,6.70 ,6.70 ,9331,6259349
8/1/2018 10:25,6.70 ,6.73 ,6.69 ,6.71 ,12121,8133409
8/1/2018 10:30,6.71 ,6.74 ,6.71 ,6.72 ,9228,6205464
8/1/2018 10:35,6.72 ,6.76 ,6.72 ,6.76 ,19272,12999390
8/1/2018 10:40,6.75 ,6.76 ,6.72 ,6.72 ,5651,3806798
8/1/2018 10:45,6.72 ,6.74 ,6.71 ,6.74 ,8515,5725520
8/1/2018 10:50,6.74 ,6.74 ,6.72 ,6.72 ,4047,2724805
8/1/2018 10:55,6.73 ,6.73 ,6.71 ,6.72 ,5606,3767955
8/1/2018 11:00,6.72 ,6.73 ,6.71 ,6.72 ,5242,3522541
8/1/2018 11:05,6.71 ,6.72 ,6.70 ,6.71 ,7481,5015862
8/1/2018 11:10,6.71 ,6.72 ,6.70 ,6.70 ,5315,3566257
8/1/2018 11:15,6.71 ,6.71 ,6.67 ,6.69 ,14084,9417670
8/1/2018 11:20,6.69 ,6.70 ,6.68 ,6.68 ,3544,2369188
8/1/2018 11:25,6.69 ,6.69 ,6.68 ,6.68 ,2654,1773669
8/1/2018 11:30,6.68 ,6.70 ,6.66 ,6.68 ,24073,16067041
8/1/2018 13:05,6.68 ,6.69 ,6.67 ,6.68 ,7607,5084805
8/1/2018 13:10,6.68 ,6.71 ,6.68 ,6.71 ,3291,2202535
8/1/2018 13:15,6.71 ,6.71 ,6.69 ,6.70 ,4375,2930613
8/1/2018 13:20,6.69 ,6.72 ,6.69 ,6.71 ,4129,2768135
8/1/2018 13:25,6.70 ,6.72 ,6.69 ,6.69 ,3645,2442119
8/1/2018 13:30,6.69 ,6.70 ,6.68 ,6.69 ,3622,2423594
8/1/2018 13:35,6.68 ,6.71 ,6.68 ,6.69 ,8367,5602682
8/1/2018 13:40,6.69 ,6.71 ,6.68 ,6.68 ,4627,3094333
8/1/2018 13:45,6.68 ,6.69 ,6.67 ,6.68 ,25454,17004940
8/1/2018 13:50,6.68 ,6.70 ,6.67 ,6.68 ,9424,6297242
8/1/2018 13:55,6.68 ,6.69 ,6.67 ,6.68 ,9786,6538207
8/1/2018 14:00,6.67 ,6.69 ,6.67 ,6.67 ,10073,6724024
8/1/2018 14:05,6.67 ,6.69 ,6.67 ,6.67 ,19338,12908886
8/1/2018 14:10,6.68 ,6.69 ,6.66 ,6.68 ,13330,8896775
8/1/2018 14:15,6.69 ,6.70 ,6.67 ,6.68 ,18900,12635286
8/1/2018 14:20,6.68 ,6.70 ,6.66 ,6.69 ,28254,18883728
8/1/2018 14:25,6.69 ,6.71 ,6.68 ,6.70 ,11085,7420219
8/1/2018 14:30,6.70 ,6.71 ,6.69 ,6.69 ,17998,12053596
8/1/2018 14:35,6.69 ,6.70 ,6.67 ,6.67 ,17007,11361716
8/1/2018 14:40,6.67 ,6.68 ,6.66 ,6.66 ,21933,14634968
8/1/2018 14:45,6.66 ,6.69 ,6.66 ,6.67 ,18391,12270424
8/1/2018 14:50,6.67 ,6.68 ,6.66 ,6.67 ,17769,11855497
8/1/2018 14:55,6.68 ,6.68 ,6.66 ,6.67 ,25183,16792992
8/1/2018 15:00,6.66 ,6.67 ,6.65 ,6.65 ,32832,21856328
8/2/2018 9:35,6.64 ,6.64 ,6.60 ,6.60 ,40567,26844036
8/2/2018 9:40,6.61 ,6.62 ,6.58 ,6.58 ,34694,22920292
8/2/2018 9:45,6.58 ,6.61 ,6.56 ,6.59 ,38881,25581944
8/2/2018 9:50,6.59 ,6.61 ,6.58 ,6.58 ,16858,11119364
8/2/2018 9:55,6.59 ,6.61 ,6.58 ,6.58 ,22299,14698762
8/2/2018 10:00,6.58 ,6.59 ,6.56 ,6.57 ,30985,20359324
8/2/2018 10:05,6.58 ,6.58 ,6.51 ,6.53 ,67632,44217148
8/2/2018 10:10,6.53 ,6.57 ,6.52 ,6.53 ,28948,18932966
8/2/2018 10:15,6.53 ,6.59 ,6.52 ,6.56 ,19466,12750137
8/2/2018 10:20,6.56 ,6.58 ,6.54 ,6.56 ,17012,11170245
8/2/2018 10:25,6.57 ,6.57 ,6.54 ,6.56 ,11603,7610243
8/2/2018 10:30,6.56 ,6.57 ,6.54 ,6.56 ,11993,7863813
8/2/2018 10:35,6.56 ,6.57 ,6.54 ,6.55 ,8490,5558067
8/2/2018 10:40,6.54 ,6.57 ,6.54 ,6.54 ,11144,7298841
8/2/2018 10:45,6.54 ,6.56 ,6.53 ,6.53 ,11274,7373258
8/2/2018 10:50,6.53 ,6.55 ,6.52 ,6.54 ,28568,18667520
8/2/2018 10:55,6.54 ,6.55 ,6.53 ,6.55 ,20400,13331670
8/2/2018 11:00,6.54 ,6.56 ,6.52 ,6.52 ,26934,17589564
8/2/2018 11:05,6.52 ,6.53 ,6.51 ,6.53 ,9726,6342238
8/2/2018 11:10,6.52 ,6.53 ,6.51 ,6.52 ,11561,7535372
8/2/2018 11:15,6.52 ,6.54 ,6.51 ,6.52 ,6535,4264716
8/2/2018 11:20,6.52 ,6.54 ,6.51 ,6.52 ,6382,4163055
8/2/2018 11:25,6.51 ,6.52 ,6.48 ,6.50 ,33575,21827154
8/2/2018 11:30,6.50 ,6.51 ,6.48 ,6.48 ,18126,11770785
8/2/2018 13:05,6.48 ,6.50 ,6.47 ,6.49 ,23360,15144685
8/2/2018 13:10,6.48 ,6.48 ,6.47 ,6.47 ,12983,8402575
8/2/2018 13:15,6.48 ,6.49 ,6.47 ,6.48 ,9253,5994239
8/2/2018 13:20,6.48 ,6.49 ,6.47 ,6.47 ,15706,10172432
8/2/2018 13:25,6.48 ,6.49 ,6.47 ,6.48 ,8557,5547275
8/2/2018 13:30,6.49 ,6.50 ,6.48 ,6.49 ,11869,7703414
8/2/2018 13:35,6.49 ,6.50 ,6.47 ,6.47 ,21621,14006926
8/2/2018 13:40,6.47 ,6.47 ,6.44 ,6.47 ,36076,23289202
8/2/2018 13:45,6.47 ,6.52 ,6.47 ,6.51 ,17911,11637469
8/2/2018 13:50,6.51 ,6.54 ,6.51 ,6.53 ,20817,13582118
8/2/2018 13:55,6.53 ,6.53 ,6.51 ,6.51 ,11091,7229002
8/2/2018 14:00,6.51 ,6.52 ,6.49 ,6.51 ,16080,10455823
8/2/2018 14:05,6.50 ,6.52 ,6.49 ,6.49 ,13371,8701270
8/2/2018 14:10,6.49 ,6.51 ,6.48 ,6.51 ,11658,7571457
8/2/2018 14:15,6.51 ,6.52 ,6.50 ,6.51 ,9938,6468812
8/2/2018 14:20,6.52 ,6.52 ,6.46 ,6.49 ,23615,15316431
8/2/2018 14:25,6.47 ,6.49 ,6.46 ,6.48 ,23989,15545982
8/2/2018 14:30,6.49 ,6.50 ,6.47 ,6.49 ,16428,10649657
8/2/2018 14:35,6.49 ,6.52 ,6.47 ,6.52 ,20071,13039072
8/2/2018 14:40,6.51 ,6.54 ,6.51 ,6.52 ,16713,10903872
8/2/2018 14:45,6.52 ,6.54 ,6.51 ,6.54 ,25812,16846704
8/2/2018 14:50,6.54 ,6.55 ,6.52 ,6.53 ,19782,12923136
8/2/2018 14:55,6.53 ,6.54 ,6.51 ,6.53 ,17103,11155984
8/2/2018 15:00,6.52 ,6.54 ,6.51 ,6.52 ,22804,14893264
8/3/2018 9:35,6.54 ,6.57 ,6.53 ,6.53 ,51908,33975292
8/3/2018 9:40,6.54 ,6.57 ,6.53 ,6.56 ,26797,17550684
8/3/2018 9:45,6.56 ,6.56 ,6.53 ,6.55 ,17358,11367818
8/3/2018 9:50,6.55 ,6.59 ,6.54 ,6.58 ,21137,13877920
8/3/2018 9:55,6.59 ,6.61 ,6.58 ,6.59 ,34572,22813544
8/3/2018 10:00,6.59 ,6.59 ,6.56 ,6.57 ,14894,9792300
8/3/2018 10:05,6.57 ,6.59 ,6.55 ,6.59 ,21413,14063413
8/3/2018 10:10,6.59 ,6.59 ,6.57 ,6.58 ,15879,10454066
8/3/2018 10:15,6.58 ,6.61 ,6.57 ,6.60 ,24062,15866505
8/3/2018 10:20,6.60 ,6.62 ,6.60 ,6.61 ,25858,17091672
8/3/2018 10:25,6.61 ,6.61 ,6.59 ,6.60 ,21291,14055804
8/3/2018 10:30,6.60 ,6.62 ,6.60 ,6.62 ,14358,9495625
8/3/2018 10:35,6.62 ,6.62 ,6.57 ,6.60 ,16783,11070121
8/3/2018 10:40,6.60 ,6.61 ,6.57 ,6.58 ,16553,10905130
8/3/2018 10:45,6.58 ,6.60 ,6.57 ,6.60 ,16182,10661417
8/3/2018 10:50,6.59 ,6.61 ,6.58 ,6.61 ,14619,9642532
8/3/2018 10:55,6.61 ,6.62 ,6.60 ,6.61 ,7224,4779801
8/3/2018 11:00,6.62 ,6.62 ,6.60 ,6.60 ,9329,6168914
8/3/2018 11:05,6.60 ,6.63 ,6.60 ,6.62 ,19016,12591311
8/3/2018 11:10,6.63 ,6.64 ,6.62 ,6.63 ,14498,9610761
8/3/2018 11:15,6.64 ,6.64 ,6.62 ,6.63 ,15237,10111176
8/3/2018 11:20,6.64 ,6.67 ,6.64 ,6.65 ,39301,26158376
8/3/2018 11:25,6.66 ,6.66 ,6.64 ,6.64 ,13225,8792937
8/3/2018 11:30,6.64 ,6.65 ,6.64 ,6.65 ,9071,6030880
8/3/2018 13:05,6.65 ,6.65 ,6.63 ,6.64 ,13554,9007457
8/3/2018 13:10,6.64 ,6.66 ,6.63 ,6.65 ,6501,4319428
8/3/2018 13:15,6.65 ,6.65 ,6.64 ,6.65 ,7835,5208037
8/3/2018 13:20,6.64 ,6.66 ,6.64 ,6.66 ,18969,12619385
8/3/2018 13:25,6.65 ,6.66 ,6.64 ,6.65 ,17620,11726037
8/3/2018 13:30,6.66 ,6.66 ,6.63 ,6.63 ,17280,11477624
8/3/2018 13:35,6.63 ,6.64 ,6.61 ,6.61 ,16195,10722787
8/3/2018 13:40,6.61 ,6.62 ,6.61 ,6.62 ,7009,4636042
8/3/2018 13:45,6.62 ,6.63 ,6.61 ,6.61 ,10934,7236164
8/3/2018 13:50,6.61 ,6.62 ,6.60 ,6.61 ,8482,5606660
8/3/2018 13:55,6.61 ,6.62 ,6.60 ,6.62 ,5363,3546366
8/3/2018 14:00,6.61 ,6.62 ,6.61 ,6.62 ,4971,3288816
8/3/2018 14:05,6.62 ,6.63 ,6.61 ,6.63 ,6806,4506260
8/3/2018 14:10,6.62 ,6.63 ,6.61 ,6.62 ,5765,3817628
8/3/2018 14:15,6.62 ,6.62 ,6.61 ,6.61 ,7876,5208057
8/3/2018 14:20,6.61 ,6.62 ,6.61 ,6.62 ,4213,2786972
8/3/2018 14:25,6.62 ,6.65 ,6.61 ,6.64 ,24498,16237093
8/3/2018 14:30,6.64 ,6.64 ,6.62 ,6.63 ,6184,4100582
8/3/2018 14:35,6.63 ,6.63 ,6.61 ,6.62 ,6803,4501661
8/3/2018 14:40,6.62 ,6.64 ,6.62 ,6.64 ,14323,9497512
8/3/2018 14:45,6.64 ,6.64 ,6.60 ,6.60 ,18029,11938248
8/3/2018 14:50,6.61 ,6.61 ,6.58 ,6.59 ,20752,13697832
8/3/2018 14:55,6.58 ,6.59 ,6.55 ,6.56 ,36018,23667400
8/3/2018 15:00,6.57 ,6.59 ,6.56 ,6.58 ,25059,16454936
8/6/2018 9:35,6.55 ,6.60 ,6.55 ,6.56 ,41957,27532370
8/6/2018 9:40,6.56 ,6.59 ,6.53 ,6.59 ,37595,24635372
8/6/2018 9:45,6.59 ,6.60 ,6.56 ,6.60 ,33430,22017144
8/6/2018 9:50,6.60 ,6.65 ,6.59 ,6.62 ,24322,16099470
8/6/2018 9:55,6.62 ,6.65 ,6.61 ,6.65 ,15500,10274095
8/6/2018 10:00,6.65 ,6.68 ,6.63 ,6.63 ,47351,31509998
8/6/2018 10:05,6.64 ,6.67 ,6.63 ,6.65 ,39139,26017084
8/6/2018 10:10,6.64 ,6.67 ,6.64 ,6.65 ,26526,17667064
8/6/2018 10:15,6.66 ,6.69 ,6.65 ,6.66 ,38532,25732132
8/6/2018 10:20,6.67 ,6.68 ,6.65 ,6.66 ,12500,8327379
8/6/2018 10:25,6.66 ,6.67 ,6.64 ,6.64 ,13109,8723101
8/6/2018 10:30,6.64 ,6.68 ,6.64 ,6.68 ,18607,12396985
8/6/2018 10:35,6.67 ,6.68 ,6.65 ,6.66 ,11907,7933885
8/6/2018 10:40,6.66 ,6.68 ,6.64 ,6.64 ,9168,6108271
8/6/2018 10:45,6.65 ,6.65 ,6.61 ,6.61 ,21254,14088398
8/6/2018 10:50,6.62 ,6.63 ,6.60 ,6.60 ,13941,9219729
8/6/2018 10:55,6.60 ,6.61 ,6.59 ,6.60 ,20827,13745554
8/6/2018 11:00,6.61 ,6.61 ,6.58 ,6.58 ,13202,8701142
8/6/2018 11:05,6.59 ,6.60 ,6.58 ,6.59 ,20528,13525797
8/6/2018 11:10,6.59 ,6.60 ,6.58 ,6.59 ,8293,5467216
8/6/2018 11:15,6.59 ,6.59 ,6.57 ,6.57 ,8851,5826525
8/6/2018 11:20,6.57 ,6.58 ,6.57 ,6.57 ,13507,8878093
8/6/2018 11:25,6.57 ,6.57 ,6.54 ,6.57 ,33599,22008742
8/6/2018 11:30,6.58 ,6.58 ,6.55 ,6.55 ,10260,6730699
8/6/2018 13:05,6.55 ,6.58 ,6.54 ,6.54 ,11281,7391993
8/6/2018 13:10,6.54 ,6.55 ,6.51 ,6.51 ,26970,17600552
8/6/2018 13:15,6.52 ,6.55 ,6.51 ,6.54 ,16176,10545684
8/6/2018 13:20,6.54 ,6.54 ,6.51 ,6.51 ,9000,5873946
8/6/2018 13:25,6.51 ,6.55 ,6.51 ,6.52 ,12433,8121408
8/6/2018 13:30,6.52 ,6.54 ,6.51 ,6.53 ,14068,9178212
8/6/2018 13:35,6.52 ,6.54 ,6.52 ,6.54 ,6713,4386021
8/6/2018 13:40,6.53 ,6.54 ,6.53 ,6.53 ,15783,10313367
8/6/2018 13:45,6.53 ,6.54 ,6.50 ,6.50 ,23734,15468082
8/6/2018 13:50,6.50 ,6.53 ,6.50 ,6.52 ,18927,12326927
8/6/2018 13:55,6.52 ,6.54 ,6.51 ,6.52 ,11488,7491207
8/6/2018 14:00,6.52 ,6.53 ,6.51 ,6.52 ,6940,4525539
8/6/2018 14:05,6.52 ,6.53 ,6.51 ,6.52 ,8469,5515871
8/6/2018 14:10,6.51 ,6.53 ,6.50 ,6.52 ,20496,13331786
8/6/2018 14:15,6.51 ,6.53 ,6.51 ,6.52 ,10152,6617353
8/6/2018 14:20,6.53 ,6.53 ,6.51 ,6.51 ,7189,4684375
8/6/2018 14:25,6.51 ,6.52 ,6.50 ,6.51 ,9380,6106140
8/6/2018 14:30,6.51 ,6.53 ,6.50 ,6.51 ,18448,12010603
8/6/2018 14:35,6.51 ,6.51 ,6.47 ,6.48 ,32950,21390804
8/6/2018 14:40,6.48 ,6.53 ,6.47 ,6.52 ,20265,13157407
8/6/2018 14:45,6.52 ,6.53 ,6.51 ,6.51 ,12549,8182800
8/6/2018 14:50,6.51 ,6.52 ,6.50 ,6.51 ,9217,5998016
8/6/2018 14:55,6.51 ,6.52 ,6.49 ,6.49 ,15060,9787536
8/6/2018 15:00,6.50 ,6.51 ,6.49 ,6.51 ,23641,15370640
8/7/2018 9:35,6.56 ,6.61 ,6.56 ,6.58 ,56945,37478264
8/7/2018 9:40,6.59 ,6.62 ,6.58 ,6.61 ,28719,18957368
8/7/2018 9:45,6.61 ,6.67 ,6.60 ,6.64 ,67139,44610764
8/7/2018 9:50,6.64 ,6.65 ,6.62 ,6.65 ,39769,26424088
8/7/2018 9:55,6.65 ,6.70 ,6.65 ,6.69 ,101095,67489416
8/7/2018 10:00,6.69 ,6.69 ,6.66 ,6.69 ,59891,39938924
8/7/2018 10:05,6.69 ,6.69 ,6.66 ,6.67 ,61771,41204304
8/7/2018 10:10,6.66 ,6.68 ,6.63 ,6.63 ,16580,11019415
8/7/2018 10:15,6.63 ,6.64 ,6.61 ,6.63 ,24834,16441192
8/7/2018 10:20,6.62 ,6.63 ,6.60 ,6.60 ,25490,16870788
8/7/2018 10:25,6.61 ,6.61 ,6.58 ,6.60 ,27495,18136884
8/7/2018 10:30,6.60 ,6.62 ,6.59 ,6.61 ,21085,13919941
8/7/2018 10:35,6.61 ,6.63 ,6.60 ,6.62 ,17137,11338203
8/7/2018 10:40,6.62 ,6.64 ,6.61 ,6.62 ,9226,6115072
8/7/2018 10:45,6.63 ,6.64 ,6.60 ,6.62 ,14255,9431620
8/7/2018 10:50,6.62 ,6.64 ,6.61 ,6.62 ,15903,10532831
8/7/2018 10:55,6.62 ,6.66 ,6.62 ,6.65 ,38463,25566564
8/7/2018 11:00,6.64 ,6.68 ,6.63 ,6.64 ,37509,24958588
8/7/2018 11:05,6.64 ,6.68 ,6.64 ,6.65 ,21061,14029976
8/7/2018 11:10,6.64 ,6.67 ,6.64 ,6.66 ,33129,22064248
8/7/2018 11:15,6.66 ,6.67 ,6.65 ,6.66 ,26966,17969964
8/7/2018 11:20,6.65 ,6.66 ,6.64 ,6.64 ,8636,5741239
8/7/2018 11:25,6.65 ,6.67 ,6.64 ,6.67 ,19172,12754611
8/7/2018 11:30,6.66 ,6.67 ,6.66 ,6.67 ,17981,11988757
8/7/2018 13:05,6.67 ,6.70 ,6.67 ,6.69 ,71052,47495100
8/7/2018 13:10,6.70 ,6.71 ,6.69 ,6.70 ,25556,17117056
8/7/2018 13:15,6.69 ,6.70 ,6.67 ,6.67 ,28792,19252496
8/7/2018 13:20,6.67 ,6.68 ,6.67 ,6.68 ,9350,6243728
8/7/2018 13:25,6.68 ,6.68 ,6.67 ,6.67 ,9821,6557424
8/7/2018 13:30,6.68 ,6.70 ,6.67 ,6.68 ,23374,15629072
8/7/2018 13:35,6.69 ,6.71 ,6.68 ,6.70 ,34654,23211040
8/7/2018 13:40,6.71 ,6.72 ,6.70 ,6.71 ,40691,27322000
8/7/2018 13:45,6.71 ,6.72 ,6.70 ,6.71 ,25349,17020048
8/7/2018 13:50,6.71 ,6.72 ,6.70 ,6.70 ,25237,16938704
8/7/2018 13:55,6.71 ,6.71 ,6.69 ,6.69 ,10402,6967712
8/7/2018 14:00,6.70 ,6.70 ,6.68 ,6.70 ,10404,6964496
8/7/2018 14:05,6.70 ,6.71 ,6.69 ,6.70 ,19817,13282976
8/7/2018 14:10,6.71 ,6.71 ,6.70 ,6.71 ,7027,4711952
8/7/2018 14:15,6.70 ,6.74 ,6.70 ,6.73 ,54081,36352432
8/7/2018 14:20,6.74 ,6.75 ,6.73 ,6.74 ,29409,19823952
8/7/2018 14:25,6.75 ,6.75 ,6.74 ,6.74 ,38980,26299184
8/7/2018 14:30,6.75 ,6.76 ,6.75 ,6.75 ,37059,25022576
8/7/2018 14:35,6.75 ,6.75 ,6.74 ,6.74 ,21011,14176112
8/7/2018 14:40,6.74 ,6.76 ,6.72 ,6.76 ,45796,30879488
8/7/2018 14:45,6.76 ,6.77 ,6.75 ,6.76 ,37003,25005104
8/7/2018 14:50,6.77 ,6.77 ,6.76 ,6.76 ,29707,20093248
8/7/2018 14:55,6.77 ,6.80 ,6.76 ,6.79 ,80982,54906496
8/7/2018 15:00,6.79 ,6.80 ,6.78 ,6.79 ,49111,33356352
8/8/2018 9:35,6.74 ,6.76 ,6.72 ,6.75 ,82737,55731860
8/8/2018 9:40,6.75 ,6.80 ,6.75 ,6.78 ,87129,59106116
8/8/2018 9:45,6.77 ,6.79 ,6.73 ,6.75 ,47318,31991440
8/8/2018 9:50,6.75 ,6.80 ,6.75 ,6.79 ,46779,31707010
8/8/2018 9:55,6.79 ,6.80 ,6.76 ,6.78 ,39691,26918516
8/8/2018 10:00,6.78 ,6.79 ,6.76 ,6.76 ,21731,14717862
8/8/2018 10:05,6.76 ,6.77 ,6.74 ,6.75 ,21636,14604876
8/8/2018 10:10,6.75 ,6.75 ,6.72 ,6.74 ,28637,19270184
8/8/2018 10:15,6.73 ,6.73 ,6.71 ,6.72 ,19750,13272931
8/8/2018 10:20,6.72 ,6.74 ,6.71 ,6.74 ,15234,10248175
8/8/2018 10:25,6.73 ,6.74 ,6.72 ,6.73 ,19348,13014694
8/8/2018 10:30,6.73 ,6.74 ,6.72 ,6.72 ,13617,9158817
8/8/2018 10:35,6.72 ,6.74 ,6.72 ,6.73 ,8314,5595346
8/8/2018 10:40,6.75 ,6.75 ,6.73 ,6.73 ,9576,6454152
8/8/2018 10:45,6.74 ,6.75 ,6.73 ,6.73 ,9029,6085425
8/8/2018 10:50,6.74 ,6.76 ,6.73 ,6.75 ,8874,5986167
8/8/2018 10:55,6.75 ,6.75 ,6.73 ,6.73 ,12992,8763313
8/8/2018 11:00,6.73 ,6.75 ,6.72 ,6.72 ,18235,12288641
8/8/2018 11:05,6.72 ,6.74 ,6.72 ,6.74 ,11410,7680645
8/8/2018 11:10,6.74 ,6.74 ,6.72 ,6.73 ,13179,8870145
8/8/2018 11:15,6.74 ,6.74 ,6.70 ,6.72 ,31253,20978142
8/8/2018 11:20,6.72 ,6.72 ,6.70 ,6.70 ,13562,9097811
8/8/2018 11:25,6.70 ,6.77 ,6.70 ,6.76 ,41222,27783980
8/8/2018 11:30,6.76 ,6.78 ,6.75 ,6.76 ,18940,12818671
8/8/2018 13:05,6.77 ,6.80 ,6.75 ,6.78 ,43601,29580206
8/8/2018 13:10,6.78 ,6.80 ,6.77 ,6.78 ,17384,11797029
8/8/2018 13:15,6.78 ,6.83 ,6.78 ,6.83 ,76913,52356376
8/8/2018 13:20,6.83 ,6.84 ,6.79 ,6.81 ,50648,34530092
8/8/2018 13:25,6.80 ,6.81 ,6.77 ,6.77 ,22314,15148368
8/8/2018 13:30,6.77 ,6.77 ,6.75 ,6.75 ,13521,9134784
8/8/2018 13:35,6.75 ,6.77 ,6.74 ,6.76 ,14049,9492400
8/8/2018 13:40,6.76 ,6.76 ,6.74 ,6.75 ,11678,7883120
8/8/2018 13:45,6.76 ,6.77 ,6.75 ,6.75 ,14338,9692416
8/8/2018 13:50,6.75 ,6.76 ,6.75 ,6.75 ,9127,6163936
8/8/2018 13:55,6.76 ,6.76 ,6.74 ,6.74 ,12591,8502272
8/8/2018 14:00,6.74 ,6.75 ,6.73 ,6.74 ,14095,9504496
8/8/2018 14:05,6.73 ,6.74 ,6.71 ,6.73 ,26520,17826272
8/8/2018 14:10,6.72 ,6.74 ,6.72 ,6.73 ,9988,6721232
8/8/2018 14:15,6.73 ,6.75 ,6.71 ,6.72 ,27178,18275456
8/8/2018 14:20,6.71 ,6.75 ,6.71 ,6.75 ,13990,9423440
8/8/2018 14:25,6.73 ,6.75 ,6.73 ,6.74 ,9998,6739472
8/8/2018 14:30,6.74 ,6.77 ,6.73 ,6.77 ,18031,12179264
8/8/2018 14:35,6.76 ,6.76 ,6.73 ,6.73 ,19683,13281072
8/8/2018 14:40,6.74 ,6.76 ,6.73 ,6.75 ,11928,8050672
8/8/2018 14:45,6.75 ,6.77 ,6.75 ,6.75 ,10091,6819600
8/8/2018 14:50,6.75 ,6.76 ,6.71 ,6.72 ,18316,12335616
8/8/2018 14:55,6.72 ,6.74 ,6.72 ,6.72 ,28602,19229984
8/8/2018 15:00,6.72 ,6.74 ,6.72 ,6.73 ,23891,16072256
8/9/2018 9:35,6.62 ,6.65 ,6.59 ,6.61 ,95802,63350984
8/9/2018 9:40,6.61 ,6.61 ,6.56 ,6.56 ,93239,61336424
8/9/2018 9:45,6.57 ,6.61 ,6.57 ,6.61 ,39905,26298928
8/9/2018 9:50,6.61 ,6.62 ,6.60 ,6.60 ,26587,17563248
8/9/2018 9:55,6.60 ,6.62 ,6.58 ,6.58 ,36482,24046844
8/9/2018 10:00,6.59 ,6.60 ,6.57 ,6.60 ,23946,15774364
8/9/2018 10:05,6.60 ,6.60 ,6.58 ,6.58 ,32599,21480044
8/9/2018 10:10,6.58 ,6.61 ,6.58 ,6.60 ,23663,15612086
8/9/2018 10:15,6.60 ,6.63 ,6.60 ,6.62 ,20672,13668761
