??,?,?,?,?,?,?
9/21/2018 9:35,114.90 ,114.90 ,114.04 ,114.14 ,63,721454
9/21/2018 9:40,114.13 ,114.34 ,114.04 ,114.04 ,36,411105
9/21/2018 9:45,114.01 ,114.01 ,113.43 ,113.48 ,28,318306
9/21/2018 9:50,113.49 ,113.51 ,113.49 ,113.51 ,14,158901
9/21/2018 9:55,113.51 ,113.96 ,113.40 ,113.96 ,59,670710
9/21/2018 10:00,114.00 ,114.33 ,113.57 ,113.57 ,29,330335
9/21/2018 10:05,113.94 ,113.96 ,113.77 ,113.93 ,11,125327
9/21/2018 10:10,113.93 ,113.96 ,113.58 ,113.58 ,31,352606
9/21/2018 10:15,113.60 ,113.81 ,113.60 ,113.80 ,14,159271
9/21/2018 10:20,113.60 ,113.60 ,113.44 ,113.44 ,18,204444
9/21/2018 10:25,113.44 ,113.44 ,112.80 ,112.80 ,89,1007549
9/21/2018 10:30,113.00 ,113.70 ,112.70 ,112.70 ,75,847635
9/21/2018 10:35,112.70 ,113.47 ,112.70 ,113.47 ,8,90287
9/21/2018 10:40,113.45 ,113.45 ,113.40 ,113.40 ,19,215545
9/21/2018 10:45,113.41 ,113.55 ,113.41 ,113.44 ,24,272370
9/21/2018 10:50,113.40 ,113.40 ,113.38 ,113.38 ,14,158736
9/21/2018 10:55,113.38 ,113.40 ,113.21 ,113.21 ,7,79338
9/21/2018 11:00,113.38 ,113.55 ,113.38 ,113.55 ,24,272321
9/21/2018 11:05,113.55 ,113.79 ,113.55 ,113.77 ,43,488739
9/21/2018 11:10,113.55 ,113.55 ,113.54 ,113.54 ,6,68126
9/21/2018 11:15,113.54 ,113.54 ,113.53 ,113.54 ,11,124892
9/21/2018 11:20,113.70 ,113.77 ,113.69 ,113.69 ,11,125080
9/21/2018 11:25,113.77 ,113.82 ,113.65 ,113.82 ,43,489235
9/21/2018 11:30,113.82 ,113.88 ,113.71 ,113.71 ,39,443948
9/21/2018 13:05,113.85 ,113.88 ,113.85 ,113.88 ,9,102489
9/21/2018 13:10,113.88 ,113.89 ,113.88 ,113.89 ,18,204999
9/21/2018 13:15,113.89 ,114.30 ,113.86 ,114.30 ,53,604004
9/21/2018 13:20,114.10 ,114.10 ,113.80 ,113.80 ,41,467361
9/21/2018 13:25,113.73 ,113.73 ,113.31 ,113.31 ,97,1100685
9/21/2018 13:30,113.31 ,113.99 ,113.28 ,113.57 ,83,942285
9/21/2018 13:35,114.00 ,114.00 ,113.76 ,113.99 ,26,296201
9/21/2018 13:40,113.80 ,114.30 ,113.80 ,114.27 ,32,365035
9/21/2018 13:45,114.27 ,114.27 ,114.00 ,114.00 ,53,604711
9/21/2018 13:50,114.15 ,114.15 ,114.00 ,114.05 ,7,79845
9/21/2018 13:55,114.01 ,114.12 ,113.87 ,114.12 ,28,319215
9/21/2018 14:00,114.08 ,114.15 ,114.08 ,114.15 ,22,251026
9/21/2018 14:05,114.13 ,114.25 ,114.04 ,114.25 ,28,319595
9/21/2018 14:10,114.14 ,114.14 ,114.01 ,114.01 ,20,228166
9/21/2018 14:15,114.00 ,114.33 ,114.00 ,114.33 ,76,867952
9/21/2018 14:20,114.33 ,114.50 ,114.26 ,114.33 ,82,937616
9/21/2018 14:25,114.27 ,114.40 ,114.24 ,114.38 ,46,520834
9/21/2018 14:30,114.40 ,114.40 ,114.24 ,114.24 ,69,793958
9/21/2018 14:35,114.24 ,114.32 ,114.24 ,114.26 ,26,297096
9/21/2018 14:40,114.31 ,114.31 ,114.24 ,114.24 ,34,388559
9/21/2018 14:45,114.30 ,114.32 ,114.25 ,114.32 ,48,548562
9/21/2018 14:50,114.34 ,114.35 ,114.28 ,114.29 ,40,457318
9/21/2018 14:55,114.35 ,114.50 ,114.30 ,114.38 ,164,1877082
9/21/2018 15:00,114.38 ,114.44 ,114.32 ,114.40 ,58,663385
9/25/2018 9:35,114.29 ,114.38 ,113.48 ,114.00 ,99,1128543
9/25/2018 9:40,114.00 ,114.51 ,114.00 ,114.28 ,42,480064
9/25/2018 9:45,114.16 ,114.16 ,114.00 ,114.00 ,40,456188
9/25/2018 9:50,114.40 ,114.80 ,114.40 ,114.67 ,32,366741
9/25/2018 9:55,114.66 ,114.89 ,114.56 ,114.56 ,72,826319
9/25/2018 10:00,114.57 ,115.68 ,114.52 ,115.63 ,190,2189400
9/25/2018 10:05,115.36 ,116.50 ,115.36 ,116.00 ,283,3283062
9/25/2018 10:10,115.83 ,116.27 ,115.82 ,115.82 ,173,2010245
9/25/2018 10:15,116.00 ,116.15 ,115.86 ,116.13 ,31,359839
9/25/2018 10:20,115.99 ,116.11 ,115.85 ,115.85 ,43,498765
9/25/2018 10:25,115.82 ,115.82 ,115.50 ,115.50 ,40,462982
9/25/2018 10:30,115.50 ,115.70 ,115.50 ,115.69 ,15,173351
9/25/2018 10:35,115.70 ,115.70 ,115.29 ,115.29 ,19,219340
9/25/2018 10:40,115.10 ,115.35 ,115.00 ,115.35 ,43,494891
9/25/2018 10:45,115.35 ,115.35 ,115.35 ,115.35 ,1,11535
9/25/2018 10:50,115.10 ,115.30 ,115.10 ,115.20 ,10,115183
9/25/2018 10:55,115.12 ,115.12 ,115.03 ,115.12 ,57,656037
9/25/2018 11:00,115.10 ,115.26 ,115.10 ,115.26 ,14,161157
9/25/2018 11:05,115.26 ,115.35 ,115.26 ,115.26 ,38,438001
9/25/2018 11:10,115.10 ,115.10 ,115.01 ,115.01 ,7,80537
9/25/2018 11:15,115.09 ,115.09 ,115.09 ,115.09 ,3,34527
9/25/2018 11:20,115.09 ,115.09 ,115.01 ,115.01 ,43,494647
9/25/2018 11:25,115.03 ,115.04 ,114.70 ,114.80 ,31,356063
9/25/2018 11:30,114.88 ,115.00 ,114.88 ,115.00 ,5,57476
9/25/2018 13:05,115.00 ,115.00 ,115.00 ,115.00 ,3,34500
9/25/2018 13:10,115.25 ,115.25 ,115.01 ,115.01 ,3,34527
9/25/2018 13:15,115.01 ,115.34 ,115.01 ,115.34 ,12,138291
9/25/2018 13:20,115.23 ,115.23 ,115.23 ,115.23 ,1,11523
9/25/2018 13:25,115.22 ,115.22 ,115.00 ,115.00 ,38,437034
9/25/2018 13:30,115.00 ,115.23 ,115.00 ,115.00 ,15,172533
9/25/2018 13:35,115.00 ,115.00 ,114.86 ,114.86 ,42,482532
9/25/2018 13:40,114.88 ,114.88 ,114.59 ,114.59 ,68,780651
9/25/2018 13:45,114.59 ,114.59 ,114.50 ,114.51 ,20,229034
9/25/2018 13:50,114.60 ,114.60 ,114.60 ,114.60 ,14,160442
9/25/2018 13:55,114.85 ,114.88 ,114.85 ,114.88 ,14,160796
9/25/2018 14:00,114.88 ,114.88 ,114.60 ,114.88 ,6,68900
9/25/2018 14:05,114.97 ,114.97 ,114.61 ,114.61 ,4,45934
9/25/2018 14:10,114.88 ,114.88 ,114.88 ,114.88 ,5,57437
9/25/2018 14:15,115.10 ,115.10 ,114.88 ,114.88 ,5,57528
9/25/2018 14:20,115.03 ,115.09 ,115.03 ,115.09 ,9,103565
9/25/2018 14:25,115.08 ,115.20 ,114.88 ,115.20 ,29,333606
9/25/2018 14:30,115.09 ,115.09 ,115.00 ,115.00 ,13,149621
9/25/2018 14:35,114.88 ,114.99 ,114.68 ,114.99 ,20,229730
9/25/2018 14:40,114.90 ,114.90 ,114.80 ,114.80 ,12,137817
9/25/2018 14:45,114.80 ,114.90 ,114.74 ,114.75 ,23,264122
9/25/2018 14:50,114.75 ,114.80 ,114.70 ,114.70 ,40,458966
9/25/2018 14:55,114.73 ,114.88 ,114.72 ,114.87 ,68,780394
9/25/2018 15:00,114.89 ,114.90 ,114.80 ,114.80 ,9,103348
9/26/2018 9:35,114.55 ,115.57 ,114.55 ,115.17 ,45,516994
9/26/2018 9:40,115.01 ,115.11 ,114.65 ,114.65 ,26,298460
9/26/2018 9:45,114.65 ,114.66 ,114.52 ,114.52 ,53,607544
9/26/2018 9:50,114.52 ,114.84 ,114.52 ,114.56 ,25,286489
9/26/2018 9:55,114.57 ,114.57 ,114.19 ,114.19 ,60,686048
9/26/2018 10:00,114.09 ,114.49 ,113.93 ,114.44 ,65,737934
9/26/2018 10:05,114.20 ,114.47 ,114.11 ,114.47 ,24,274049
9/26/2018 10:10,114.30 ,114.32 ,114.16 ,114.17 ,32,365646
9/26/2018 10:15,114.21 ,114.36 ,114.10 ,114.10 ,32,365362
9/26/2018 10:20,114.10 ,114.37 ,114.07 ,114.37 ,9,102743
9/26/2018 10:25,114.36 ,114.79 ,114.10 ,114.75 ,55,629821
9/26/2018 10:30,114.75 ,114.75 ,114.69 ,114.70 ,10,114719
9/26/2018 10:35,114.72 ,114.99 ,114.72 ,114.96 ,40,459279
9/26/2018 10:40,114.84 ,114.84 ,114.60 ,114.81 ,7,80333
9/26/2018 10:45,114.87 ,114.88 ,114.80 ,114.80 ,27,309991
9/26/2018 10:50,114.70 ,114.96 ,114.70 ,114.90 ,22,252708
9/26/2018 10:55,114.90 ,114.90 ,114.73 ,114.90 ,21,241128
9/26/2018 11:00,114.90 ,114.98 ,114.82 ,114.82 ,39,448176
9/26/2018 11:05,114.90 ,115.06 ,114.90 ,114.99 ,28,321935
9/26/2018 11:10,114.81 ,114.81 ,114.70 ,114.81 ,34,390284
9/26/2018 11:15,114.81 ,114.97 ,114.71 ,114.75 ,17,195211
9/26/2018 11:20,114.75 ,114.90 ,114.58 ,114.90 ,32,366853
9/26/2018 11:25,114.90 ,114.90 ,114.90 ,114.90 ,0,0
9/26/2018 11:30,114.60 ,114.88 ,114.60 ,114.88 ,3,34408
9/26/2018 13:05,114.88 ,114.90 ,114.88 ,114.90 ,16,183832
9/26/2018 13:10,114.88 ,114.90 ,114.87 ,114.87 ,20,229782
9/26/2018 13:15,114.87 ,114.87 ,114.71 ,114.71 ,26,298270
9/26/2018 13:20,114.85 ,114.89 ,114.66 ,114.89 ,12,137809
9/26/2018 13:25,114.89 ,115.90 ,114.89 ,115.52 ,114,1315267
9/26/2018 13:30,115.62 ,115.79 ,115.52 ,115.73 ,59,682291
9/26/2018 13:35,115.70 ,115.79 ,115.60 ,115.60 ,116,1342426
9/26/2018 13:40,115.56 ,115.60 ,115.00 ,115.53 ,52,599813
9/26/2018 13:45,115.52 ,115.52 ,115.20 ,115.50 ,50,576358
9/26/2018 13:50,115.52 ,115.60 ,115.50 ,115.50 ,87,1005533
9/26/2018 13:55,115.30 ,115.48 ,115.29 ,115.48 ,10,115316
9/26/2018 14:00,115.30 ,115.43 ,115.30 ,115.43 ,5,57665
9/26/2018 14:05,115.42 ,115.42 ,115.30 ,115.30 ,81,934019
9/26/2018 14:10,115.01 ,115.01 ,114.80 ,114.80 ,43,494569
9/26/2018 14:15,114.81 ,114.81 ,114.60 ,114.60 ,113,1296094
9/26/2018 14:20,114.67 ,114.67 ,114.41 ,114.43 ,76,870390
9/26/2018 14:25,114.91 ,114.91 ,114.53 ,114.78 ,37,424230
9/26/2018 14:30,114.78 ,114.89 ,114.55 ,114.89 ,22,252231
9/26/2018 14:35,114.85 ,114.88 ,114.58 ,114.88 ,36,413331
9/26/2018 14:40,114.75 ,114.92 ,114.60 ,114.92 ,34,390388
9/26/2018 14:45,114.65 ,114.88 ,114.60 ,114.80 ,17,195019
9/26/2018 14:50,114.80 ,114.80 ,114.66 ,114.67 ,26,298232
9/26/2018 14:55,114.66 ,114.90 ,114.66 ,114.69 ,56,642897
9/26/2018 15:00,114.85 ,114.95 ,114.85 ,114.91 ,57,654998
9/27/2018 9:35,115.80 ,115.80 ,114.79 ,115.10 ,115,1326835
9/27/2018 9:40,115.05 ,115.27 ,114.66 ,114.66 ,58,666673
9/27/2018 9:45,114.62 ,114.76 ,114.60 ,114.76 ,32,366957
9/27/2018 9:50,114.78 ,115.27 ,114.78 ,115.27 ,46,529564
9/27/2018 9:55,115.27 ,115.57 ,115.11 ,115.47 ,79,911592
9/27/2018 10:00,115.47 ,115.50 ,115.20 ,115.30 ,56,646306
9/27/2018 10:05,115.30 ,115.44 ,114.80 ,114.90 ,46,529630
9/27/2018 10:10,115.12 ,115.14 ,114.68 ,114.71 ,68,780843
9/27/2018 10:15,115.05 ,115.05 ,115.00 ,115.05 ,18,207025
9/27/2018 10:20,115.05 ,115.12 ,115.05 ,115.11 ,9,103567
9/27/2018 10:25,115.00 ,115.00 ,114.95 ,114.96 ,32,367909
9/27/2018 10:30,114.97 ,115.40 ,114.97 ,115.40 ,17,195808
9/27/2018 10:35,115.30 ,115.40 ,115.10 ,115.39 ,48,553471
9/27/2018 10:40,115.39 ,115.39 ,115.28 ,115.39 ,70,807656
9/27/2018 10:45,115.40 ,115.46 ,115.12 ,115.39 ,104,1200366
9/27/2018 10:50,115.39 ,115.39 ,115.16 ,115.16 ,12,138333
9/27/2018 10:55,115.24 ,115.24 ,114.93 ,114.93 ,27,310654
9/27/2018 11:00,114.98 ,115.18 ,114.92 ,115.18 ,11,126486
9/27/2018 11:05,114.92 ,114.92 ,114.83 ,114.83 ,36,413532
9/27/2018 11:10,114.84 ,114.86 ,114.76 ,114.76 ,36,413331
9/27/2018 11:15,114.76 ,114.81 ,114.70 ,114.81 ,24,275416
9/27/2018 11:20,114.62 ,114.89 ,114.60 ,114.60 ,40,458880
9/27/2018 11:25,114.48 ,114.68 ,114.12 ,114.50 ,19,217372
9/27/2018 11:30,114.43 ,114.43 ,114.21 ,114.24 ,35,400036
9/27/2018 13:05,114.21 ,114.23 ,114.20 ,114.23 ,54,616792
9/27/2018 13:10,114.23 ,114.24 ,114.20 ,114.23 ,26,296991
9/27/2018 13:15,114.23 ,114.70 ,114.23 ,114.35 ,7,80099
9/27/2018 13:20,114.36 ,114.36 ,114.35 ,114.35 ,6,68613
9/27/2018 13:25,114.62 ,114.63 ,114.62 ,114.63 ,6,68776
9/27/2018 13:30,114.40 ,114.40 ,114.35 ,114.36 ,19,217287
9/27/2018 13:35,114.36 ,114.58 ,114.26 ,114.34 ,23,262948
9/27/2018 13:40,114.27 ,114.32 ,114.26 ,114.27 ,37,422814
9/27/2018 13:45,114.28 ,114.28 ,114.15 ,114.18 ,53,605320
9/27/2018 13:50,114.20 ,114.25 ,114.18 ,114.20 ,31,354035
9/27/2018 13:55,114.20 ,114.20 ,114.00 ,114.00 ,72,821280
9/27/2018 14:00,114.00 ,114.20 ,113.70 ,114.20 ,91,1035387
9/27/2018 14:05,113.87 ,114.16 ,113.71 ,113.71 ,82,932830
9/27/2018 14:10,113.70 ,114.08 ,113.70 ,114.08 ,12,136549
9/27/2018 14:15,114.06 ,114.06 ,113.88 ,113.89 ,8,91141
9/27/2018 14:20,114.00 ,114.18 ,113.80 ,113.89 ,30,341863
9/27/2018 14:25,113.89 ,114.19 ,113.89 ,114.19 ,21,239756
9/27/2018 14:30,114.35 ,114.38 ,113.81 ,114.06 ,17,194077
9/27/2018 14:35,114.08 ,114.27 ,113.88 ,113.88 ,16,182712
9/27/2018 14:40,113.91 ,114.01 ,113.78 ,113.78 ,62,705912
9/27/2018 14:45,113.81 ,113.82 ,113.72 ,113.72 ,63,716654
9/27/2018 14:50,113.73 ,113.98 ,113.72 ,113.72 ,28,318553
9/27/2018 14:55,113.95 ,113.95 ,113.09 ,113.20 ,146,1657723
9/27/2018 15:00,113.21 ,113.21 ,113.02 ,113.07 ,101,1141911
9/28/2018 9:35,112.36 ,113.59 ,112.36 ,113.35 ,87,984229
9/28/2018 9:40,113.66 ,114.05 ,113.66 ,113.88 ,117,1332070
9/28/2018 9:45,113.80 ,113.80 ,113.43 ,113.80 ,32,363519
9/28/2018 9:50,113.87 ,113.88 ,113.70 ,113.88 ,69,784779
9/28/2018 9:55,113.88 ,113.88 ,113.57 ,113.70 ,69,784758
9/28/2018 10:00,113.42 ,113.43 ,113.18 ,113.33 ,124,1405692
9/28/2018 10:05,113.43 ,113.47 ,113.43 ,113.45 ,18,204207
9/28/2018 10:10,113.45 ,113.69 ,113.17 ,113.17 ,30,340187
9/28/2018 10:15,113.30 ,113.45 ,113.20 ,113.45 ,21,238066
9/28/2018 10:20,113.69 ,113.90 ,113.49 ,113.88 ,29,329994
9/28/2018 10:25,113.90 ,113.90 ,113.68 ,113.68 ,6,68290
9/28/2018 10:30,113.69 ,113.69 ,113.69 ,113.69 ,6,68214
9/28/2018 10:35,113.86 ,113.99 ,113.71 ,113.99 ,27,307561
9/28/2018 10:40,113.96 ,113.96 ,113.86 ,113.86 ,3,34173
9/28/2018 10:45,113.80 ,113.99 ,113.80 ,113.96 ,33,375864
9/28/2018 10:50,113.96 ,113.96 ,113.77 ,113.77 ,11,125170
9/28/2018 10:55,113.77 ,113.91 ,113.77 ,113.77 ,11,125200
9/28/2018 11:00,113.77 ,113.91 ,113.71 ,113.89 ,10,113786
9/28/2018 11:05,113.75 ,113.85 ,113.72 ,113.85 ,25,284451
9/28/2018 11:10,113.73 ,113.73 ,113.71 ,113.71 ,15,170575
9/28/2018 11:15,113.63 ,113.63 ,113.62 ,113.63 ,12,136354
9/28/2018 11:20,113.66 ,113.66 ,113.64 ,113.64 ,6,68189
9/28/2018 11:25,113.64 ,113.71 ,113.64 ,113.71 ,11,125020
9/28/2018 11:30,113.72 ,113.89 ,113.72 ,113.89 ,8,91023
9/28/2018 13:05,113.92 ,113.96 ,113.89 ,113.94 ,36,410089
9/28/2018 13:10,113.96 ,113.96 ,113.89 ,113.95 ,11,125306
9/28/2018 13:15,113.92 ,113.92 ,113.73 ,113.73 ,5,56892
9/28/2018 13:20,113.62 ,113.88 ,113.62 ,113.88 ,6,68264
9/28/2018 13:25,113.88 ,114.00 ,113.88 ,113.99 ,54,615457
9/28/2018 13:30,114.00 ,114.00 ,113.76 ,113.99 ,11,125255
9/28/2018 13:35,113.99 ,114.16 ,113.99 ,114.14 ,63,719069
9/28/2018 13:40,114.14 ,114.16 ,114.14 ,114.14 ,32,365216
9/28/2018 13:45,114.17 ,114.17 ,114.00 ,114.00 ,7,79855
9/28/2018 13:50,114.00 ,114.09 ,113.91 ,113.91 ,24,273503
9/28/2018 13:55,113.90 ,113.92 ,113.75 ,113.75 ,37,421297
9/28/2018 14:00,113.77 ,113.90 ,113.75 ,113.90 ,44,500672
9/28/2018 14:05,113.90 ,113.96 ,113.90 ,113.96 ,10,113912
9/28/2018 14:10,114.00 ,114.15 ,114.00 ,114.15 ,48,547627
9/28/2018 14:15,114.02 ,114.02 ,113.96 ,113.96 ,38,433228
9/28/2018 14:20,113.95 ,113.95 ,113.73 ,113.75 ,20,227546
9/28/2018 14:25,113.75 ,113.81 ,113.74 ,113.81 ,13,147916
9/28/2018 14:30,113.81 ,113.81 ,113.81 ,113.81 ,8,91048
9/28/2018 14:35,113.81 ,113.99 ,113.81 ,113.87 ,9,102483
9/28/2018 14:40,113.99 ,114.00 ,113.99 ,114.00 ,25,284980
9/28/2018 14:45,114.00 ,114.04 ,113.89 ,113.89 ,17,193783
9/28/2018 14:50,113.88 ,114.00 ,113.88 ,114.00 ,42,478708
9/28/2018 14:55,114.00 ,114.31 ,114.00 ,114.31 ,129,1472482
9/28/2018 15:00,114.31 ,114.50 ,114.31 ,114.38 ,82,938221
10/8/2018 9:35,112.00 ,112.88 ,111.98 ,112.37 ,178,2000779
10/8/2018 9:40,112.40 ,112.58 ,111.02 ,112.55 ,185,2068776
10/8/2018 9:45,112.43 ,112.43 ,111.95 ,112.00 ,37,415200
10/8/2018 9:50,111.98 ,112.26 ,111.67 ,112.25 ,52,582323
10/8/2018 9:55,112.20 ,112.20 ,111.52 ,111.52 ,52,581426
10/8/2018 10:00,111.67 ,111.95 ,111.55 ,111.61 ,50,558073
10/8/2018 10:05,111.63 ,111.63 ,111.50 ,111.50 ,38,423999
10/8/2018 10:10,111.50 ,111.90 ,111.50 ,111.51 ,41,457855
10/8/2018 10:15,111.77 ,111.91 ,111.53 ,111.90 ,75,838000
10/8/2018 10:20,111.63 ,111.64 ,111.60 ,111.63 ,46,513453
10/8/2018 10:25,111.63 ,111.92 ,111.63 ,111.90 ,59,659845
10/8/2018 10:30,111.90 ,111.90 ,111.90 ,111.90 ,14,156644
10/8/2018 10:35,111.90 ,111.90 ,111.53 ,111.67 ,39,435262
10/8/2018 10:40,111.60 ,111.60 ,111.54 ,111.54 ,31,345873
10/8/2018 10:45,111.60 ,111.60 ,111.50 ,111.55 ,26,290051
10/8/2018 10:50,111.51 ,111.86 ,111.51 ,111.60 ,26,290249
10/8/2018 10:55,111.59 ,111.90 ,111.59 ,111.60 ,26,290596
10/8/2018 11:00,111.62 ,111.88 ,111.62 ,111.88 ,12,134177
10/8/2018 11:05,111.75 ,111.75 ,111.60 ,111.60 ,14,156394
10/8/2018 11:10,111.60 ,111.60 ,111.60 ,111.60 ,30,334800
10/8/2018 11:15,111.61 ,111.75 ,111.56 ,111.60 ,27,301349
10/8/2018 11:20,111.60 ,111.79 ,111.60 ,111.60 ,13,145128
10/8/2018 11:25,111.60 ,111.80 ,111.60 ,111.80 ,11,122959
10/8/2018 11:30,111.60 ,111.60 ,111.55 ,111.55 ,12,133898
10/8/2018 13:05,111.55 ,111.55 ,111.55 ,111.55 ,0,0
10/8/2018 13:10,111.83 ,111.83 ,111.62 ,111.79 ,5,55890
10/8/2018 13:15,111.79 ,111.80 ,111.62 ,111.62 ,9,100598
10/8/2018 13:20,111.70 ,111.70 ,111.56 ,111.56 ,23,256635
10/8/2018 13:25,111.56 ,111.56 ,111.55 ,111.55 ,8,89244
10/8/2018 13:30,111.55 ,111.55 ,111.50 ,111.50 ,42,468362
10/8/2018 13:35,111.44 ,111.44 ,111.36 ,111.36 ,55,612753
10/8/2018 13:40,111.36 ,111.54 ,111.30 ,111.54 ,15,167155
10/8/2018 13:45,111.54 ,111.54 ,111.31 ,111.32 ,20,222903
10/8/2018 13:50,111.28 ,111.30 ,111.10 ,111.26 ,53,589146
10/8/2018 13:55,111.26 ,111.34 ,111.16 ,111.26 ,33,367184
10/8/2018 14:00,111.25 ,111.25 ,111.01 ,111.04 ,40,444392
10/8/2018 14:05,111.00 ,111.00 ,110.68 ,110.68 ,92,1019999
10/8/2018 14:10,110.66 ,110.66 ,110.51 ,110.53 ,85,939819
10/8/2018 14:15,110.53 ,110.53 ,110.38 ,110.40 ,68,750955
10/8/2018 14:20,110.40 ,110.80 ,110.39 ,110.46 ,40,441862
10/8/2018 14:25,110.46 ,110.51 ,110.36 ,110.38 ,50,552042
10/8/2018 14:30,110.49 ,110.70 ,110.30 ,110.50 ,87,961060
10/8/2018 14:35,110.69 ,110.69 ,110.50 ,110.65 ,21,232118
10/8/2018 14:40,110.50 ,110.66 ,110.20 ,110.20 ,54,595941
10/8/2018 14:45,110.23 ,110.23 ,109.01 ,109.31 ,123,1354225
10/8/2018 14:50,109.31 ,109.48 ,109.30 ,109.45 ,97,1060503
10/8/2018 14:55,109.45 ,109.50 ,109.28 ,109.31 ,134,1465792
10/8/2018 15:00,109.47 ,109.47 ,109.29 ,109.29 ,55,601251
10/9/2018 9:35,109.81 ,110.66 ,109.80 ,110.48 ,58,640468
10/9/2018 9:40,110.48 ,110.60 ,110.21 ,110.35 ,32,353468
10/9/2018 9:45,110.35 ,110.54 ,109.83 ,110.00 ,49,539577
10/9/2018 9:50,110.01 ,110.19 ,109.86 ,110.19 ,20,219884
10/9/2018 9:55,110.01 ,110.20 ,110.01 ,110.19 ,43,473371
10/9/2018 10:00,110.19 ,110.53 ,110.00 ,110.53 ,53,584133
10/9/2018 10:05,110.53 ,110.53 ,110.32 ,110.32 ,14,154629
10/9/2018 10:10,110.31 ,110.48 ,110.31 ,110.48 ,49,541168
10/9/2018 10:15,110.25 ,110.25 ,110.11 ,110.11 ,35,385724
10/9/2018 10:20,110.19 ,110.24 ,110.01 ,110.01 ,14,154171
10/9/2018 10:25,110.00 ,110.02 ,109.84 ,109.99 ,46,505930
10/9/2018 10:30,109.99 ,109.99 ,109.85 ,109.85 ,4,43957
10/9/2018 10:35,109.97 ,109.99 ,109.88 ,109.99 ,3,32984
10/9/2018 10:40,109.89 ,109.89 ,109.50 ,109.50 ,30,329101
10/9/2018 10:45,109.66 ,109.66 ,109.30 ,109.30 ,26,284620
10/9/2018 10:50,109.30 ,109.70 ,109.14 ,109.70 ,36,393704
10/9/2018 10:55,109.30 ,109.30 ,109.18 ,109.18 ,34,371542
10/9/2018 11:00,109.20 ,109.86 ,109.17 ,109.86 ,51,558477
10/9/2018 11:05,109.86 ,109.86 ,109.40 ,109.79 ,22,241412
10/9/2018 11:10,109.44 ,109.77 ,109.29 ,109.77 ,31,339513
10/9/2018 11:15,109.77 ,109.78 ,109.39 ,109.39 ,4,43833
10/9/2018 11:20,109.81 ,109.81 ,109.30 ,109.38 ,53,579736
10/9/2018 11:25,109.77 ,109.85 ,109.77 ,109.85 ,12,131796
10/9/2018 11:30,109.84 ,109.88 ,109.81 ,109.85 ,15,164795
10/9/2018 13:05,109.88 ,109.88 ,109.87 ,109.87 ,13,142836
10/9/2018 13:10,109.87 ,109.87 ,109.85 ,109.85 ,3,32959
10/9/2018 13:15,109.98 ,109.99 ,109.81 ,109.81 ,11,120950
10/9/2018 13:20,110.00 ,110.16 ,110.00 ,110.16 ,33,362889
10/9/2018 13:25,110.00 ,110.00 ,110.00 ,110.00 ,8,88000
10/9/2018 13:30,110.17 ,110.17 ,110.00 ,110.00 ,39,429017
10/9/2018 13:35,110.16 ,110.16 ,110.00 ,110.00 ,28,308017
10/9/2018 13:40,110.14 ,110.14 ,110.14 ,110.14 ,1,11014
10/9/2018 13:45,109.81 ,110.13 ,109.81 ,110.13 ,5,54939
10/9/2018 13:50,110.12 ,110.12 ,109.82 ,110.10 ,6,65978
10/9/2018 13:55,109.82 ,110.08 ,109.80 ,109.81 ,13,142807
10/9/2018 14:00,110.04 ,110.05 ,109.99 ,109.99 ,4,44008
10/9/2018 14:05,109.86 ,110.01 ,109.85 ,110.01 ,20,219951
10/9/2018 14:10,110.01 ,110.01 ,109.80 ,109.80 ,20,219708
10/9/2018 14:15,109.85 ,109.85 ,109.80 ,109.80 ,9,98825
10/9/2018 14:20,109.78 ,109.78 ,109.18 ,109.18 ,71,777183
10/9/2018 14:25,109.18 ,109.52 ,109.18 ,109.24 ,71,775924
10/9/2018 14:30,109.26 ,109.70 ,109.26 ,109.70 ,18,197003
10/9/2018 14:35,109.70 ,109.70 ,109.30 ,109.33 ,22,240828
10/9/2018 14:40,109.52 ,109.52 ,109.41 ,109.48 ,8,87578
10/9/2018 14:45,109.45 ,109.69 ,109.41 ,109.69 ,20,218965
10/9/2018 14:50,109.74 ,109.85 ,109.54 ,109.55 ,24,263336
10/9/2018 14:55,109.75 ,109.75 ,109.55 ,109.55 ,11,120684
10/9/2018 15:00,109.71 ,109.71 ,109.60 ,109.69 ,17,186409
10/10/2018 9:35,109.61 ,109.99 ,109.18 ,109.33 ,89,974231
10/10/2018 9:40,109.37 ,109.80 ,109.20 ,109.20 ,40,437185
10/10/2018 9:45,109.22 ,109.74 ,109.22 ,109.66 ,56,613165
10/10/2018 9:50,109.76 ,110.00 ,109.66 ,110.00 ,57,626085
10/10/2018 9:55,110.18 ,110.35 ,110.00 ,110.03 ,68,749324
10/10/2018 10:00,110.05 ,110.26 ,110.05 ,110.20 ,29,319631
10/10/2018 10:05,110.20 ,110.50 ,110.20 ,110.49 ,70,772940
10/10/2018 10:10,110.47 ,110.47 ,110.08 ,110.08 ,16,176384
10/10/2018 10:15,110.38 ,110.45 ,110.10 ,110.42 ,25,275769
10/10/2018 10:20,110.38 ,110.38 ,110.10 ,110.10 ,8,88110
10/10/2018 10:25,110.28 ,110.28 ,110.09 ,110.09 ,17,187362
10/10/2018 10:30,110.08 ,110.08 ,110.00 ,110.00 ,24,264125
10/10/2018 10:35,109.84 ,109.84 ,109.80 ,109.80 ,10,109822
